구분,fid,위도,경도,label,예측결과,결빙확률,결빙확률_percent,블랙아이스_발생확률,블랙아이스_발생확률_percent,블랙아이스_예측결과,기온,풍향,풍속,강수량,습도,추정노면온도,교량,터널,ROAD_RANK,Drainage Class,aws_지점,aws_거리_km,alti_mean,terrain_mean,aspect_mean,장소,위치,사고일시,위험도
결빙지역,500,37.44303146,126.7769208,1,1.0,0.953,95.34,,,,0.709,197.356,2.784,0.338,65.264,-0.232,1,0,102.0,2.810655148,112,13.961,33.21974182,1.802917242,150.8479462,,,,높음
결빙지역,501,37.27659466,127.1151847,1,1.0,0.709,70.912,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,1.0,119,11.502,74.07004318,3.969143798,156.0411091,,,,높음
결빙지역,502,37.7870601,126.9915951,1,1.0,0.909,90.899,,,,-2.14,167.384,0.702,0.407,68.097,-2.178,0,0,104.0,2.0,98,14.138,112.6742805,1.008353105,119.845704,,,,높음
결빙지역,503,38.02914278,127.0655903,1,1.0,0.994,99.413,,,,-2.14,167.384,0.702,0.407,68.097,-2.178,1,0,102.0,2.0,98,14.155,55.22155798000001,1.753570259,65.31452248,,,,높음
결빙지역,504,37.26276669,128.0333802,1,1.0,0.915,91.538,,,,-1.452,143.199,0.866,0.355,72.644,-1.602,0,0,101.0,2.475227503,114,11.313,349.4810767,6.333638308,306.5312452,,,,높음
결빙지역,505,36.6388698,127.45917,1,1.0,0.657,65.69,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,101.0,1.992797983,131,1.648,65.39962006,3.093055964,324.76736450000004,,,,보통
결빙지역,506,36.60973417,127.4240904,1,1.0,0.814,81.376,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,104.0,4.0,131,3.596,55.03378875,1.896143686,56.91278578,,,,높음
결빙지역,507,36.64919824,127.4647585,1,1.0,0.6,60.042,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,102.0,3.9356578,131,2.417,75.87777207,1.737766524,201.8367903,,,,보통
결빙지역,508,36.96740881,127.4864572,1,1.0,0.809,80.919,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,101.0,2.0,232,28.592,79.72295620999999,2.047516601,127.8409946,,,,높음
결빙지역,509,36.81698987,127.1335295,1,1.0,0.83,83.05,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,101.0,2.008629989,232,4.298,54.56833198,2.00653316,110.0570226,,,,높음
결빙지역,510,36.77471259,127.074173,1,1.0,0.91,90.961,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,103.0,3.0,232,4.232,21.43376486,1.215423626,15.98671536,,,,높음
결빙지역,511,35.82426113,127.103618,1,1.0,0.655,65.483,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,102.0,3.697991392,146,2.219,25.52620457,0.28166188,70.01738988000001,,,,보통
결빙지역,512,35.81246384,127.1196306,1,1.0,0.584,58.434,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,102.0,4.0,146,3.17,29.48438662,1.971953377,291.8488416,,,,보통
결빙지역,513,35.81719716,127.1181562,1,1.0,0.791,79.142,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,103.0,4.0,146,2.637,26.2894624,0.457345157,283.7542118,,,,높음
결빙지역,514,35.96531676,126.7161683,1,1.0,0.751,75.106,,,,0.977,170.158,1.801,0.38,78.767,0.296,0,0,104.0,4.0,140,3.219,5.829853747999999,0.085261423,36.32445348,,,,높음
결빙지역,515,34.80940963,126.4231793,1,1.0,0.926,92.597,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,101.0,,165,3.905,3.583822175,0.19596459800000002,55.33299101,,,,높음
결빙지역,516,34.71840604,126.7096572,1,1.0,0.511,51.074,,,,1.973,203.596,1.235,0.42,81.06,1.363,0,0,103.0,4.0,259,10.662,81.31304216,4.709516112,76.20042585,,,,보통
결빙지역,517,36.71938764,129.3511936,1,1.0,0.792,79.151,,,,2.529,229.442,2.646,0.157,55.438,1.466,1,0,103.0,,277,21.321,105.8623063,3.858922149,180.735295,,,,높음
결빙지역,518,33.3309392,126.3545752,1,1.0,0.785,78.511,,,,8.886,203.728,8.981,0.402,66.817,5.625,1,0,101.0,2.0,185,18.293,,,,,,,높음
결빙지역,519,37.55918667,126.9779233,1,0.0,0.185,18.539,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,104.0,2.0,108,1.728,37.1905072,1.864164865,311.9634248,,,,낮음
결빙지역,520,37.5332908,127.0077933,1,1.0,0.938,93.803,,,,0.386,179.43,1.884,0.38,64.135,-0.26,1,0,103.0,3.961109111,108,5.627,14.7574278,1.391683991,220.7209497,,,,높음
결빙지역,521,37.56804519,127.0308726,1,1.0,0.723,72.264,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,102.0,2.0,108,5.747,23.19595692,2.09531428,65.51581641,,,,높음
결빙지역,522,37.54789453,127.0242134,1,1.0,0.719,71.873,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,104.0,3.745689655,108,5.774,16.48871225,5.143735101,138.7843011,,,,높음
결빙지역,523,37.56277452,127.0324282,1,1.0,0.705,70.479,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,103.0,2.0,108,5.95,28.9145444,1.185836371,150.184321,,,,높음
결빙지역,524,37.55839758,127.0343713,1,1.0,0.791,79.054,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,101.0,2.0,108,6.214,18.02969535,0.8218751139999999,98.13470425,,,,높음
결빙지역,525,37.6200793,127.0468782,1,1.0,0.67,66.987,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,102.0,2.916786744,108,8.962,25.4190698,1.867218833,91.32724858,,,,보통
결빙지역,526,37.59178637,127.0178794,1,1.0,0.81,81.05,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,101.0,4.0,108,5.119,28.54704208,1.80969955,223.431011,,,,높음
결빙지역,527,37.61566635,127.0298818,1,1.0,0.649,64.926,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,103.0,4.0,108,7.49,33.96098553,0.792542037,148.2833457,,,,보통
결빙지역,528,37.52440884,126.9042059,1,1.0,0.717,71.744,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,102.0,4.0,108,7.536,9.956423787,0.406191213,81.59866328,,,,높음
결빙지역,529,37.48648724,126.9093188,1,1.0,0.719,71.894,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,102.0,4.0,116,6.732,13.47079938,0.194549497,209.7937989,,,,높음
결빙지역,530,37.4834156,126.9019197,1,1.0,0.719,71.879,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,103.0,3.491026561,116,6.996,13.74336513,0.329547541,277.7754591,,,,높음
결빙지역,531,37.48835747,126.9245521,1,0.0,0.463,46.26,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,103.0,4.0,116,6.014,18.939450870000005,0.406639163,256.5048306,,,,보통
결빙지역,532,37.48830595,127.0315263,1,1.0,0.72,71.991,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,104.0,2.0,116,7.725,19.81958318,1.309072048,290.8732031,,,,높음
결빙지역,533,37.50310821,127.035439,1,0.0,0.389,38.851,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,101.0,2.0,116,9.097,53.03681226,3.653579364,229.7153558,,,,낮음
결빙지역,534,37.51555991,127.1309208,1,1.0,0.952,95.229,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,101.0,4.586800574,108,15.827,18.78181728,0.449133718,321.1330271,,,,높음
결빙지역,535,37.5082902,127.1058915,1,1.0,0.809,80.875,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,103.0,2.0,108,14.206,14.572988400000002,0.336844603,330.623771,,,,높음
결빙지역,536,37.55474173,127.1427595,1,1.0,0.751,75.109,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,101.0,2.835976929,108,15.707,31.5797044,1.622267304,309.0298365,,,,높음
결빙지역,537,37.43956664,126.6764888,1,1.0,0.827,82.653,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,102.0,2.485652798,112,6.222,32.65151975,4.015978123,248.2158735,,,,높음
결빙지역,538,37.46756394,126.7070659,1,1.0,0.986,98.605,,,,0.709,197.356,2.784,0.338,65.264,-0.232,1,1,103.0,4.0,112,7.338,17.47990453,1.367744489,239.4876616,,,,높음
결빙지역,539,37.52880782,126.6763518,1,1.0,0.767,76.677,,,,0.709,197.356,2.784,0.338,65.264,-0.232,0,0,101.0,2.0,112,7.273,26.83386705,3.661177329,151.5739582,,,,높음
결빙지역,540,35.15397233,126.851791,1,1.0,0.926,92.632,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,4.0,156,4.186,20.23266183,0.644780782,218.2792598,,,,높음
결빙지역,541,35.1530406,126.8840662,1,1.0,0.968,96.822,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,1,104.0,4.0,156,2.312,30.69133882,0.42712747199999995,303.3497338,,,,높음
결빙지역,542,35.12120877,126.8602549,1,1.0,0.832,83.203,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,6.0,156,6.416,33.47145434,0.5449307960000002,287.1645581,,,,높음
결빙지역,543,35.15509664,126.8657727,1,1.0,0.722,72.191,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,2.0,156,3.071,52.665994,2.5659344880000003,73.77750649,,,,높음
결빙지역,544,35.13303213,126.9113558,1,1.0,0.629,62.925,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,102.0,3.747027027,156,4.783,47.70897981,1.09860905,301.265655,,,,보통
결빙지역,545,35.19078619,126.8930739,1,1.0,0.733,73.284,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,2.226049516,156,1.993,47.40637282,2.726096852,67.99352147,,,,높음
결빙지역,546,35.17604329,126.8804681,1,1.0,0.695,69.49,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,101.0,3.604316547,156,1.07,31.0883257,4.542692837,218.960242,,,,보통
결빙지역,547,35.15952737,126.8982252,1,1.0,0.831,83.081,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,104.0,1.0,156,1.604,33.2727456,0.614274122,237.6144704,,,,높음
결빙지역,548,35.16213426,126.9057274,1,1.0,0.906,90.57,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,102.0,4.0,156,1.756,35.06969204,0.225593165,324.8782008,,,,높음
결빙지역,549,35.17924458,126.8915951,1,1.0,0.666,66.568,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,102.0,2.011527378,156,0.705,39.573944090000005,1.902156115,75.50904083,,,,보통
결빙지역,550,35.17176577,126.9218386,1,1.0,0.563,56.298,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,4.0,156,2.751,39.98597657,0.757795042,201.3660368,,,,보통
결빙지역,551,35.16312948,126.801572,1,1.0,0.804,80.429,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,102.0,2.0,156,8.255,38.81124414,1.718006948,183.3481123,,,,높음
결빙지역,552,35.179997,126.8171053,1,1.0,0.933,93.272,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,104.0,4.0,156,6.817,21.11386434,0.577435375,118.5045498,,,,높음
결빙지역,553,35.21753067,126.8463423,1,1.0,0.901,90.075,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,103.0,3.886609071,156,6.445,24.67171258,0.184775091,125.7014111,,,,높음
결빙지역,554,35.22025499,126.8424032,1,1.0,0.901,90.119,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,104.0,2.768734313,156,6.907,26.22068183,0.311569708,69.5617713,,,,높음
결빙지역,555,35.19215753,126.8242531,1,1.0,0.793,79.289,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,102.0,5.0,156,6.484,22.21694289,1.498120883,277.5916166,,,,높음
결빙지역,556,35.17946841,126.806314,1,1.0,0.942,94.206,,,,2.665,126.381,1.219,0.519,73.861,1.981,0,0,102.0,3.340884574,156,7.786,20.05755844,0.363357253,221.2374033,,,,높음
결빙지역,557,36.34677903,127.4329276,1,1.0,0.59,58.995,,,,0.431,239.05,1.282,0.328,72.131,-0.032,0,0,102.0,2.154731918,133,6.126,54.39288698,1.642741695,275.1117424,,,,보통
결빙지역,558,36.33222957,127.333094,1,0.0,0.441,44.139,,,,0.431,239.05,1.282,0.328,72.131,-0.032,0,1,102.0,2.0,133,5.635,54.10167223,0.83863818,318.8704525,,,,보통
결빙지역,559,37.27556361,126.9365306,1,1.0,0.526,52.618,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,103.0,3.248743719,119,4.331,56.27298874,0.811446345,93.78578806,,,,보통
결빙지역,560,37.26980004,126.997795,1,1.0,0.958,95.778,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,102.0,2.794761392,119,1.14,36.97721863,1.405748129,239.109726,,,,높음
결빙지역,561,37.27941791,127.0376239,1,1.0,0.709,70.881,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,2.876476907,119,4.697,54.210325,1.609317151,169.4926436,,,,높음
결빙지역,562,37.26598919,127.0312661,1,1.0,0.716,71.606,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,2.0,119,4.128,44.45810538,2.217599051,323.7696758,,,,높음
결빙지역,563,37.26744047,127.0254183,1,1.0,0.75,75.024,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,104.0,3.585523947,119,3.591,37.10495377,0.77047646,217.8503418,,,,높음
결빙지역,564,37.24670833,127.049849,1,1.0,0.759,75.855,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,2.0,119,6.037,30.34340589,1.836455317,19.5544219,,,,높음
결빙지역,565,37.44494993,127.1445788,1,1.0,0.725,72.457,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,103.0,2.0,116,15.951,46.79492161,3.746912125,167.9343459,,,,높음
결빙지역,566,37.44037827,127.1467578,1,1.0,0.728,72.779,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,104.0,4.0,116,16.149,41.12248551999999,3.047681402,173.0854381,,,,높음
결빙지역,567,37.37110147,127.103143,1,1.0,0.83,82.98,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,101.0,3.858738739,116,14.742,40.87923424,0.429748719,102.17395030000002,,,,높음
결빙지역,568,37.44084465,126.8463901,1,1.0,0.578,57.811,,,,-2.46,257.924,1.642,0.231,69.566,-2.73,0,0,103.0,6.0,116,10.381,21.1572939,0.628605474,199.8028835,,,,보통
결빙지역,569,37.04854974,127.0531643,1,1.0,0.722,72.217,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,103.0,3.0,119,24.052,20.51735878,0.781443298,202.27581789999996,,,,높음
결빙지역,570,36.98384646,126.9296395,1,1.0,0.777,77.723,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,102.0,2.039412397,232,28.397,25.81400416,2.060729526,39.61655178,,,,높음
결빙지역,571,37.28917183,126.8723887,1,1.0,0.918,91.778,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,1,0,101.0,3.0,119,10.164,14.12324462,2.488409834,154.9887754,,,,높음
결빙지역,572,37.31675206,126.83328,1,1.0,0.502,50.232,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,6.0,119,14.327,7.069323835,0.466493753,95.73316959,,,,보통
결빙지역,573,37.6121289,127.1716383,1,1.0,0.58,57.981,,,,0.386,179.43,1.884,0.38,64.135,-0.26,0,0,104.0,3.0,108,18.693,34.847486929999995,2.405651985,254.5334668,,,,보통
결빙지역,574,37.33747978,127.2497894,1,1.0,0.937,93.681,,,,-1.634,196.035,0.643,0.33,75.346,-1.697,1,0,102.0,2.0,203,22.286,51.31472243,0.584513476,249.2585103,,,,높음
결빙지역,575,37.10823466,127.2198421,1,1.0,0.674,67.449,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,101.0,3.0,119,26.753,46.34799957,0.938155055,63.46270752,,,,보통
결빙지역,576,37.01014849,127.4371939,1,0.0,0.117,11.667,,,,-1.634,196.035,0.643,0.33,75.346,-1.697,0,0,101.0,1.0,203,28.533,111.206487,7.901463691,267.608406,,,,낮음
결빙지역,577,37.21335326,127.031575,1,0.0,0.326,32.636,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,103.0,2.539928058,119,6.526,23.474900190000003,3.512564559,263.3939309,,,,낮음
결빙지역,578,37.22412125,126.9548586,1,1.0,0.818,81.835,,,,-0.616,230.916,1.475,0.395,68.764,-1.036,0,0,102.0,3.748468468,119,4.47,28.31727055,1.864099423,101.8265023,,,,높음
결빙지역,579,37.38659937,127.2882995,1,0.0,0.446,44.579,,,,-1.053,204.66,0.905,0.382,71.49,-1.258,0,0,101.0,3.204741379,202,21.45,56.23004188,4.778024257,59.71557992,,,,보통
결빙지역,580,37.41720535,127.2468404,1,1.0,0.735,73.46,,,,-1.053,204.66,0.905,0.382,71.49,-1.258,0,0,102.0,2.0,202,23.258,52.0781952,1.153810198,59.818997689999996,,,,높음
결빙지역,581,37.7870601,126.9915951,1,1.0,0.909,90.899,,,,-2.14,167.384,0.702,0.407,68.097,-2.178,0,0,102.0,2.0,98,14.138,112.6742805,1.008353105,119.845704,,,,높음
결빙지역,582,37.82181933,127.0937826,1,1.0,0.806,80.562,,,,-2.14,167.384,0.702,0.407,68.097,-2.178,0,0,101.0,2.0,98,9.366,96.39105995,1.193322401,59.64734266,,,,높음
결빙지역,583,37.86599612,127.7223869,1,1.0,0.605,60.51,,,,-3.044,173.057,0.9,0.361,77.785,-3.046,0,0,104.0,4.0,101,4.235,74.74207297,0.4327527,333.3648836,,,,보통
결빙지역,584,37.26276669,128.0333802,1,1.0,0.915,91.538,,,,-1.452,143.199,0.866,0.355,72.644,-1.602,0,0,104.0,2.475227503,114,11.313,349.4810767,6.333638308,306.5312452,,,,높음
결빙지역,585,36.62450087,127.4620855,1,0.0,0.363,36.334,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,101.0,4.010737294,131,2.513,64.24835239,3.189362842,12.75634035,,,,낮음
결빙지역,586,36.6388698,127.45917,1,1.0,0.657,65.69,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,102.0,1.992797983,131,1.648,65.39962006,3.093055964,324.76736450000004,,,,보통
결빙지역,587,36.6498594,127.4602047,1,1.0,0.574,57.394,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,103.0,1.128893663,131,2.105,71.86023693,1.100424102,226.4971363,,,,보통
결빙지역,588,36.64919824,127.4647585,1,1.0,0.6,60.042,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,104.0,3.9356578,131,2.417,75.87777207,1.737766524,201.8367903,,,,보통
결빙지역,589,36.63446831,127.4541481,1,0.0,0.286,28.63,,,,1.15,211.015,0.912,0.292,62.876,0.731,0,0,103.0,2.0,131,1.31,60.97195695,2.923904534,181.4954984,,,,낮음
결빙지역,590,36.96740881,127.4864572,1,1.0,0.809,80.919,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,104.0,2.0,232,28.592,79.72295620999999,2.047516601,127.8409946,,,,높음
결빙지역,591,36.81698987,127.1335295,1,1.0,0.83,83.05,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,102.0,2.008629989,232,4.298,54.56833198,2.00653316,110.0570226,,,,높음
결빙지역,592,36.8261937,127.1390772,1,1.0,0.833,83.335,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,103.0,6.0,232,5.417,50.01658969,1.610984412,179.6009006,,,,높음
결빙지역,593,36.77471259,127.074173,1,1.0,0.91,90.961,,,,-1.264,165.124,0.693,0.321,80.41,-1.374,0,0,102.0,3.0,232,4.232,21.43376486,1.215423626,15.98671536,,,,높음
결빙지역,594,35.82426113,127.103618,1,1.0,0.655,65.483,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,103.0,3.697991392,146,2.219,25.52620457,0.28166188,70.01738988000001,,,,보통
결빙지역,595,35.81246384,127.1196306,1,1.0,0.584,58.434,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,101.0,4.0,146,3.17,29.48438662,1.971953377,291.8488416,,,,보통
결빙지역,596,35.81719716,127.1181562,1,1.0,0.791,79.142,,,,1.389,172.425,1.868,0.355,73.809,0.654,0,0,104.0,4.0,146,2.637,26.2894624,0.457345157,283.7542118,,,,높음
결빙지역,597,35.96531676,126.7161683,1,1.0,0.751,75.106,,,,0.977,170.158,1.801,0.38,78.767,0.296,0,0,101.0,4.0,140,3.219,5.829853747999999,0.085261423,36.32445348,,,,높음
결빙지역,598,34.81246481,126.4174051,1,1.0,0.945,94.549,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,102.0,4.963453959,165,3.322,3.272448009,0.892048742,119.5329796,,,,높음
결빙지역,599,34.80940963,126.4231793,1,1.0,0.926,92.597,,,,3.812,153.822,3.592,0.524,79.395,2.3,0,0,101.0,,165,3.905,3.583822175,0.19596459800000002,55.33299101,,,,높음
결빙지역,600,33.48766336,126.4798546,1,0.0,0.19,18.993,,,,8.291,207.422,3.542,0.751,61.454,6.353,0,0,104.0,2.0,184,5.477,,,,,,,낮음
결빙지역,601,33.49084859,126.5381165,1,0.0,0.19,18.993,,,,8.291,207.422,3.542,0.751,61.454,6.353,0,0,104.0,2.0,184,2.701,,,,,,,낮음
결빙지역,602,33.46961018,126.5700336,1,0.0,0.19,18.993,,,,8.291,207.422,3.542,0.751,61.454,6.353,0,0,101.0,2.0,184,6.202,,,,,,,낮음
결빙지역,603,33.49249089,126.4901596,1,0.0,0.19,18.993,,,,8.291,207.422,3.542,0.751,61.454,6.353,0,0,102.0,2.0,184,4.383,,,,,,,낮음
비결빙지역,604,37.52691928,126.6221534,0,0.0,0.009,0.869,,,,9.301,195.728,2.532,2.279,73.354,7.645,0,0,104.0,237.6448742,112,5.478,5.906635508,0.054167976,197.175008,,,,낮음
비결빙지역,605,36.66093106,127.1302682,0,0.0,0.025,2.456,,,,7.017,150.434,0.641,2.782,85.296,6.116,0,0,102.0,238.0482045,232,13.22,172.7598958,13.50424734,192.5736319,,,,낮음
비결빙지역,606,35.61153599,128.0165124,0,0.0,0.003,0.322,,,,6.69,226.465,1.085,1.972,79.62,5.686,0,0,104.0,238.7003348,284,11.463,300.0143351,16.50945978,140.5180129,,,,낮음
비결빙지역,607,36.17066612,127.0530482,0,0.0,0.03,2.976,,,,7.905,145.552,0.332,2.065,86.679,7.02,0,0,104.0,238.0435568,236,16.392,8.11058712,1.236853957,341.0332031,,,,낮음
비결빙지역,608,35.29291125,126.7740027,0,1.0,0.369,36.859,,,,9.386,116.735,0.95,1.815,81.601,8.128,0,0,103.0,237.9534403,251,16.196,41.46048355,1.6255807879999997,287.5366821,,,,낮음
비결빙지역,609,35.69358058,128.470363,0,0.0,0.025,2.506,,,,9.646,198.586,1.752,1.571,67.958,8.155,0,0,102.0,238.9759148,143,22.21,71.19476202,1.623261569,331.6413575,,,,낮음
비결빙지역,610,35.5617258,129.3163086,0,0.0,0.108,10.828,,,,10.529,210.941,1.926,1.884,63.98,8.935,1,0,103.0,239.5095288,152,0.404,33.27496109,4.98253284,191.8325286,,,,낮음
비결빙지역,611,37.66280316,126.8313896,0,0.0,0.218,21.772,,,,9.368,174.554,1.876,2.335,69.883,7.902,0,0,104.0,237.7693859,108,15.603,18.86065872,1.649129261,269.8577897,,,,낮음
비결빙지역,612,36.01090535,128.132589,0,0.0,0.011,1.097,,,,8.523,259.17,1.003,0.929,72.978,7.382,0,0,103.0,238.7386401,279,21.51,130.6167297,1.329138994,5.471572876,,,,낮음
비결빙지역,613,36.56469897,128.738753,0,0.0,0.038,3.805,,,,7.475,197.448,0.936,0.88,72.446,6.431,0,0,104.0,239.0753174,136,2.953,92.96411652,4.081348639,194.01504879999996,,,,낮음
비결빙지역,614,35.10678535,128.922969,0,0.0,0.002,0.173,,,,12.74,198.885,2.845,1.782,61.097,10.714,0,0,104.0,239.3039076,159,9.921,2.454562621,0.336616654,54.27667741,,,,낮음
비결빙지역,615,33.27653342,126.671152,0,0.0,0.113,11.288,,,,15.265,133.923,1.785,0.741,70.415,13.194,0,0,104.0,,189,10.404,,,,,,,낮음
비결빙지역,616,35.33005852,129.0441603,0,0.0,0.002,0.206,,,,10.718,174.508,1.471,2.07,74.2,9.229,0,0,102.0,239.3600002,257,3.334,23.674743650000003,5.024593353,195.9474182,,,,낮음
비결빙지역,617,35.27610009,127.8346911,0,0.0,0.05,5.008,,,,8.26,224.052,1.329,2.53,78.234,7.032,0,0,101.0,238.6173096,289,15.746,108.9718088,1.164266271,100.05154419999998,,,,낮음
비결빙지역,618,35.04779845,126.8427599,0,0.0,0.182,18.216,,,,10.507,134.15,1.187,3.344,77.508,9.115,0,0,103.0,238.0217926,156,14.603,14.182259629999999,1.177367507,314.5941758,,,,낮음
비결빙지역,619,35.2453551,129.2110114,0,0.0,0.001,0.112,,,,10.718,174.508,1.471,2.07,74.2,9.229,0,0,104.0,239.4691083,257,18.653,36.02151644,2.768315227,76.63779715,,,,낮음
비결빙지역,620,36.78177485,126.4024705,0,0.0,0.002,0.207,,,,8.364,135.525,1.315,3.553,83.023,7.179,0,0,101.0,237.5703022,129,8.163,0.0,0.0,,,,,낮음
비결빙지역,621,35.19464465,128.0693471,0,0.0,0.026,2.552,,,,7.918,97.164,0.297,2.177,79.663,7.004,0,0,103.0,238.7703552,192,4.345,26.07147678,1.8373236539999998,110.6666744,,,,낮음
비결빙지역,622,34.8488022,127.4049821,0,0.0,0.014,1.4,,,,7.681,193.555,1.255,2.59,80.247,6.518,0,0,104.0,238.3919983,174,19.355,76.30197906,12.75952435,211.22021480000004,,,,낮음
비결빙지역,623,38.06663458,127.0927208,0,0.0,0.146,14.62,,,,6.906,153.315,0.677,2.54,77.479,6.019,0,0,101.0,237.9073645,98,18.531,92.82704827,4.404384655,120.85249109999998,,,,낮음
비결빙지역,624,37.65799236,128.5178895,0,0.0,0.005,0.465,,,,3.554,243.357,2.901,0.905,80.909,2.302,0,0,103.0,238.8583725,100,17.767,717.7472914,8.16338904,116.18455109999998,,,,낮음
